my_id,유형
A001137,무단횡단사고
A022231,무단횡단사고
A007414,무단횡단사고
A057503,무단횡단사고
A052339,무단횡단사고
A029480,무단횡단사고
A028482,무단횡단사고
A015812,무단횡단사고
A067522,무단횡단사고
A014775,무단횡단사고
A073719,무단횡단사고
A072875,무단횡단사고
A063485,무단횡단사고
A009006,무단횡단사고
A034525,무단횡단사고
A039367,무단횡단사고
A031281,무단횡단사고
A048526,무단횡단사고
A064872,무단횡단사고
A031288,무단횡단사고
A019431,무단횡단사고
A024735,무단횡단사고
A053182,무단횡단사고
A040581,무단횡단사고
A055128,무단횡단사고
A042208,무단횡단사고
A051773,무단횡단사고
A021644,무단횡단사고
A051560,무단횡단사고
A032295,무단횡단사고
A048850,무단횡단사고
A073741,무단횡단사고
A069152,무단횡단사고
A054449,무단횡단사고
A029027,무단횡단사고
A048891,무단횡단사고
A032564,무단횡단사고
A017706,무단횡단사고
A006012,무단횡단사고
A069812,무단횡단사고
A055892,무단횡단사고
A016583,무단횡단사고
A065204,무단횡단사고
A052984,무단횡단사고
A066979,무단횡단사고
A048548,무단횡단사고
A053667,무단횡단사고
A015176,무단횡단사고
A016607,무단횡단사고
A000699,무단횡단사고
A042989,무단횡단사고
A012608,무단횡단사고
A042461,무단횡단사고
A073321,무단횡단사고
A024234,무단횡단사고
A057111,무단횡단사고
A030101,무단횡단사고
A033963,무단횡단사고
A072861,무단횡단사고
A001849,무단횡단사고
A007880,무단횡단사고
A000662,무단횡단사고
A000310,무단횡단사고
A054969,무단횡단사고
A041228,무단횡단사고
A008447,무단횡단사고
A011265,무단횡단사고
A043546,무단횡단사고
A000042,무단횡단사고
A032432,무단횡단사고
A020737,무단횡단사고
A012363,무단횡단사고
A057841,무단횡단사고
A030143,무단횡단사고
A042770,무단횡단사고
A071713,무단횡단사고
A061368,무단횡단사고
A026446,무단횡단사고
A067975,무단횡단사고
A054342,무단횡단사고
A000076,무단횡단사고
A073934,무단횡단사고
A062328,무단횡단사고
A045104,무단횡단사고
A001951,무단횡단사고
A045830,무단횡단사고
A058919,무단횡단사고
A002137,무단횡단사고
A071323,무단횡단사고
A051676,무단횡단사고
A063108,무단횡단사고
A015418,무단횡단사고
A063492,무단횡단사고
A006439,무단횡단사고
A034541,무단횡단사고
A054192,무단횡단사고
A029390,무단횡단사고
A055301,무단횡단사고
A037391,무단횡단사고
A013493,무단횡단사고
A015444,무단횡단사고
A071275,무단횡단사고
A001218,무단횡단사고
A060416,무단횡단사고
A071644,무단횡단사고
A062265,무단횡단사고
A005214,무단횡단사고
A028997,무단횡단사고
A013420,무단횡단사고
A008664,어린이보호구역사고
A002883,어린이보호구역사고
A014352,어린이보호구역사고
A039269,어린이보호구역사고
A041563,어린이보호구역사고
A025783,어린이보호구역사고
A001993,어린이보호구역사고
A017190,어린이보호구역사고
A044413,어린이보호구역사고
A055286,어린이보호구역사고
A061396,어린이보호구역사고
A001070,어린이보호구역사고
A005334,어린이보호구역사고
A060203,어린이보호구역사고
A056604,어린이보호구역사고
A003094,어린이보호구역사고
A031656,어린이보호구역사고
A030844,어린이보호구역사고
A025627,어린이보호구역사고
A038644,어린이보호구역사고
A005660,어린이보호구역사고
A000314,어린이보호구역사고
A060062,어린이보호구역사고
A022208,어린이보호구역사고
A047723,어린이보호구역사고
A065170,어린이보호구역사고
A060405,어린이보호구역사고
A050103,어린이보호구역사고
A010340,어린이보호구역사고
A035288,어린이보호구역사고
A000375,어린이보호구역사고
A066659,어린이보호구역사고
A008251,어린이보호구역사고
A043854,어린이보호구역사고
A001611,어린이보호구역사고
A062858,어린이보호구역사고
A033781,어린이보호구역사고
A072122,어린이보호구역사고
A052175,어린이보호구역사고
A021747,어린이보호구역사고
A051545,어린이보호구역사고
A044322,어린이보호구역사고
A004073,어린이보호구역사고
A060625,어린이보호구역사고
A032068,어린이보호구역사고
A068706,어린이보호구역사고
A021260,어린이보호구역사고
A025833,어린이보호구역사고
A064682,어린이보호구역사고
A031411,어린이보호구역사고
A019488,어린이보호구역사고
A015996,어린이보호구역사고
A066765,어린이보호구역사고
A043830,어린이보호구역사고
A050653,어린이보호구역사고
A026740,어린이보호구역사고
A029938,어린이보호구역사고
A036701,어린이보호구역사고
A000725,어린이보호구역사고
A035598,어린이보호구역사고
A014115,어린이보호구역사고
A017480,어린이보호구역사고
A019227,어린이보호구역사고
A016694,어린이보호구역사고
A010710,어린이보호구역사고
A068907,어린이보호구역사고
A059413,어린이보호구역사고
A054682,어린이보호구역사고
A015803,어린이보호구역사고
A070875,어린이보호구역사고
A071839,어린이보호구역사고
A012219,어린이보호구역사고
A024790,어린이보호구역사고
A053180,어린이보호구역사고
A049864,어린이보호구역사고
A072584,어린이보호구역사고
A069723,어린이보호구역사고
A022038,어린이보호구역사고
A062344,어린이보호구역사고
A067090,어린이보호구역사고
A045713,어린이보호구역사고
A042955,어린이보호구역사고
A071347,어린이보호구역사고
A010941,어린이보호구역사고
A047027,어린이보호구역사고
A042865,어린이보호구역사고
A059739,어린이보호구역사고
A030714,어린이보호구역사고
A001405,어린이보호구역사고
A044987,어린이보호구역사고
A058700,어린이보호구역사고
A025933,어린이보호구역사고
A018783,어린이보호구역사고
A043965,어린이보호구역사고
A010252,어린이보호구역사고
A063690,어린이보호구역사고
A056270,어린이보호구역사고
A039303,어린이보호구역사고
A040517,어린이보호구역사고
A038664,어린이보호구역사고
A048742,어린이보호구역사고
A049099,어린이보호구역사고
A041785,어린이보호구역사고
A068449,어린이보호구역사고
A009759,어린이보호구역사고
A006748,어린이보호구역사고
A038474,어린이보호구역사고
A020884,어린이보호구역사고
A005921,어린이보호구역사고
A033403,어린이보호구역사고
A054013,어린이보호구역사고
A019225,어린이보호구역사고
A023418,어린이보호구역사고
A052772,어린이보호구역사고
A039287,어린이보호구역사고
A004864,어린이보호구역사고
A023744,어린이보호구역사고
A008940,어린이보호구역사고
A061817,어린이보호구역사고
A025923,어린이보호구역사고
A033717,어린이보호구역사고
A010782,어린이보호구역사고
A019353,어린이보호구역사고
A051549,어린이보호구역사고
A034939,어린이보호구역사고
A043570,어린이보호구역사고
A013123,어린이보호구역사고
A065427,어린이보호구역사고
A049557,어린이보호구역사고
A019340,어린이보호구역사고
A024609,어린이보호구역사고
A045404,어린이보호구역사고
A006369,어린이보호구역사고
A058946,어린이보호구역사고
A035988,어린이보호구역사고
A052857,어린이보호구역사고
A008914,어린이보호구역사고
A060169,어린이보호구역사고
A071147,어린이보호구역사고
A029194,어린이보호구역사고
A038808,어린이보호구역사고
A031921,어린이보호구역사고
A068811,어린이보호구역사고
A056070,어린이보호구역사고
A050495,어린이보호구역사고
A032120,어린이보호구역사고
A004959,어린이보호구역사고
A009510,어린이보호구역사고
A055518,어린이보호구역사고
A048237,어린이보호구역사고
A056365,어린이보호구역사고
A017966,어린이보호구역사고
A052186,어린이보호구역사고
A030333,어린이보호구역사고
A065381,어린이보호구역사고
A068872,어린이보호구역사고
A018092,어린이보호구역사고
A040353,어린이보호구역사고
A064305,어린이보호구역사고
A074012,어린이보호구역사고
A070358,어린이보호구역사고
A031489,어린이보호구역사고
A047844,어린이보호구역사고
A040088,어린이보호구역사고
A046390,어린이보호구역사고
A018650,어린이보호구역사고
A006736,어린이보호구역사고
A054687,어린이보호구역사고
A034488,어린이보호구역사고
A013967,어린이보호구역사고
A045926,어린이보호구역사고
A010495,어린이보호구역사고
A026071,어린이보호구역사고
A029879,어린이보호구역사고
A061446,어린이보호구역사고
A069365,어린이보호구역사고
A056861,어린이보호구역사고
A044742,어린이보호구역사고
A037871,어린이보호구역사고
A007824,어린이보호구역사고
A010467,어린이보호구역사고
A040554,어린이보호구역사고
A032682,어린이보호구역사고
A033775,어린이보호구역사고
A067677,어린이보호구역사고
A064307,어린이보호구역사고
A052964,어린이보호구역사고
A064235,어린이보호구역사고
A014063,어린이보호구역사고
A056603,어린이보호구역사고
A041969,어린이보호구역사고
A060995,어린이보호구역사고
A038919,어린이보호구역사고
A067047,어린이보호구역사고
A015459,어린이보호구역사고
A052798,어린이보호구역사고
A010380,어린이보호구역사고
A032954,어린이보호구역사고
A041005,어린이보호구역사고
A066600,어린이보호구역사고
A003446,어린이보호구역사고
A015229,어린이보호구역사고
A010108,어린이보호구역사고
A011518,어린이보호구역사고
A039736,어린이보호구역사고
A064712,어린이보호구역사고
A004374,어린이보호구역사고
A072961,어린이보호구역사고
A008030,어린이보호구역사고
A069354,어린이보호구역사고
A048856,어린이보호구역사고
A011135,어린이보호구역사고
A005877,어린이보호구역사고
A053340,어린이보호구역사고
A030973,어린이보호구역사고
A038131,어린이보호구역사고
A070252,어린이보호구역사고
A020065,어린이보호구역사고
A023075,어린이보호구역사고
A059747,어린이보호구역사고
A000607,어린이보호구역사고
A029582,어린이보호구역사고
A050135,어린이보호구역사고
A020402,어린이보호구역사고
A034258,어린이보호구역사고
A037529,어린이보호구역사고
A057305,어린이보호구역사고
A048673,어린이보호구역사고
A057657,어린이보호구역사고
A019491,어린이보호구역사고
A019074,어린이보호구역사고
A074077,어린이보호구역사고
A073961,어린이보호구역사고
A026105,어린이보호구역사고
A069338,어린이보호구역사고
A058120,어린이보호구역사고
A023405,어린이보호구역사고
A039711,어린이보호구역사고
A045511,어린이보호구역사고
A005556,어린이보호구역사고
A042423,어린이보호구역사고
A064518,어린이보호구역사고
A033497,어린이보호구역사고
A011633,어린이보호구역사고
A015550,어린이보호구역사고
A065819,어린이보호구역사고
A014993,어린이보호구역사고
A026023,어린이보호구역사고
A047033,어린이보호구역사고
A024815,어린이보호구역사고
A009369,어린이보호구역사고
A032024,어린이보호구역사고
A018031,어린이보호구역사고
A041676,어린이보호구역사고
A025806,어린이보호구역사고
A047597,어린이보호구역사고
A003325,어린이보호구역사고
A030073,어린이보호구역사고
A038528,어린이보호구역사고
A051670,어린이보호구역사고
A039046,어린이보호구역사고
A004627,어린이보호구역사고
A037411,어린이보호구역사고
A014640,어린이보호구역사고
A056259,어린이보호구역사고
A062820,어린이보호구역사고
A025776,어린이보호구역사고
A056236,어린이보호구역사고
A038215,어린이보호구역사고
A008635,어린이보호구역사고
A061681,어린이보호구역사고
A036680,어린이보호구역사고
A008884,어린이보호구역사고
A022614,어린이보호구역사고
A001844,어린이보호구역사고
A027007,어린이보호구역사고
A015856,어린이보호구역사고
A013152,어린이보호구역사고
A044957,어린이보호구역사고
A017652,어린이보호구역사고
A044024,어린이보호구역사고
A011515,어린이보호구역사고
A026848,어린이보호구역사고
A038261,어린이보호구역사고
A062526,어린이보호구역사고
A040107,어린이보호구역사고
A003550,어린이보호구역사고
A039643,어린이보호구역사고
A063657,어린이보호구역사고
A060948,어린이보호구역사고
A007468,어린이보호구역사고
A042749,어린이보호구역사고
A007990,어린이보호구역사고
A073659,어린이보호구역사고
