STU_ID,X1SEX,X1RACE,X1STDOB,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1EDU,X1PAR1EMP,X1PAR1OCC2,X1PAR1RACE,X1P2RELATION,X1PAR2EDU,X1PAR2OCC2,X1PAREDU,X1PARPATTERN,X1MOMEDU,X1MOMEMP,X1MOMOCC2,X1MOMRACE,X1DADEDU,X1DADOCC2,X1HHNUMBER,X1FAMINCOME,X1SES,X1SESQ5,X1SES_U,X1SESQ5_U,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1TMLINK,X1TMCRSLINK,X1TMCOMM,X1TMEFF,X1TMEXP,X1TMPRINC,X1TMRESP,X1TSLINK,X1TSCRSLINK,X1TSCOMM,X1TSEFF,X1TSEXP,X1TSPRINC,X1TSRESP,X1LOCALE,X1REGION,X1SCHOOLCLI,X1COUPERTEA,X1COUPERCOU,X1COUPERPRI,X1AQSTAT,birthyear,birthmonth,X1STU30OCC2
14684,2,3,199404.0,-0.5761,0.1801,31.4982,44.7693,0.9193,0.2919,0.0993,0.049,0.049,2.0,2.0,29.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,29.0,3.0,0.0,0.0,3.0,1.0,-0.432,2,-0.5474,2,0.0,0.67,0.66,-0.73,-0.97,0.1,0.25,0.16,-0.61,0.03,6,2.0,1,2,-0.03,0.55,0.94,1.32,-0.13,9,9,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.31,-1.09,-0.96,-0.34,3,4,4,0
14690,2,5,199508.0,1.3115,0.2219,56.1853,64.3653,1.0,0.9917,0.9846,0.6691,0.204,4.0,4.0,11.0,4.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,11.0,0.8677,5,0.7507,5,0.6,-1.33,0.1,-0.66,0.91,-2.07,0.25,-1.0,0.12,0.6,8,8.0,1,2,-0.03,0.6,0.59,-0.11,-0.71,1,2,-0.9,0.28,-0.15,0.32,0.34,2,1,0.68,0.03,0.26,0.2,1,5,8,5
14691,1,6,199508.0,-0.9673,0.2394,26.1918,40.7089,0.7285,0.1157,0.0532,0.0425,0.0474,2.0,3.0,25.0,6.0,16.0,3.0,53.0,3.0,2.0,2.0,3.0,25.0,6.0,0.0,0.0,6.0,2.0,-0.0389,3,0.0759,4,0.03,-0.3,0.1,0.19,-0.33,0.1,0.26,-0.28,-0.75,-3.08,11,11.0,1,1,0.05,-0.38,-0.92,1.32,-0.13,1,2,0.81,-0.78,-0.83,1.02,-1.65,3,4,-1.02,-0.51,0.21,-0.16,1,5,8,1
14695,2,2,199510.0,0.8081,0.2484,50.2242,59.139,0.9997,0.9647,0.8893,0.2991,0.0987,2.0,1.0,0.0,2.0,2.0,2.0,53.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,53.0,7.0,2.0,-0.7,2,-0.8113,1,0.03,1.31,-0.56,-0.16,0.91,1.08,1.1,0.61,0.21,1.09,8,8.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,1,-0.31,-1.09,-0.78,-0.31,3,5,10,13
14696,2,8,199506.0,1.2393,0.2449,55.3391,63.6154,0.9999,0.9897,0.9791,0.6155,0.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,3,0.0434,3,-0.57,-0.3,0.1,-0.18,-0.33,-0.33,0.25,-0.23,-0.04,0.71,10,0.0,1,1,-1.32,-1.25,0.99,-0.11,-0.29,1,8,0.37,-0.85,0.2,-0.13,-0.13,2,3,-0.31,-1.09,-1.38,-1.11,1,5,6,0
14698,1,2,199507.0,0.1136,0.2506,41.6389,51.9292,0.9944,0.7943,0.4128,0.0881,0.058,4.0,4.0,11.0,5.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,11.0,5.0,0.0,0.0,2.0,6.0,0.6261,5,0.8052,5,1.76,1.31,1.62,1.72,0.91,-0.04,1.83,0.54,1.04,0.71,8,8.0,1,1,-0.36,0.47,1.09,1.48,-0.13,3,2,-0.2,0.17,1.37,-0.13,1.74,3,3,0.31,0.23,0.26,0.74,1,5,7,17
14699,2,8,199501.0,-0.6972,0.3092,29.7224,43.5127,0.8784,0.2172,0.0796,0.0464,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,3,-0.0215,3,0.0,-0.13,-0.83,1.72,-1.57,1.69,-1.61,-1.4,1.59,-0.2,11,0.0,1,1,-0.6,-0.28,0.92,-1.09,-1.37,1,1,-0.2,-0.85,-0.67,-1.42,-0.13,4,1,-0.16,0.51,0.68,0.18,1,5,1,0
14706,2,3,199411.0,-1.4136,0.273,21.5873,36.0759,0.3495,0.0492,0.0356,0.0391,0.0467,3.0,2.0,41.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,41.0,3.0,0.0,0.0,2.0,1.0,-1.0868,1,-0.943,1,-0.57,-0.13,0.1,0.19,0.31,0.1,-0.49,0.82,0.08,1.01,10,11.0,3,2,-0.34,-1.67,0.65,-1.22,-0.5,1,1,-0.2,-2.25,-1.04,-0.29,-0.3,1,4,-2.02,-1.09,-0.68,0.74,1,4,11,6
14707,2,8,199507.0,0.9569,0.247,52.0013,60.6843,0.9998,0.9768,0.9354,0.3975,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0348,3,-0.0471,3,1.76,0.9,1.34,1.02,0.91,1.13,0.25,0.54,1.1,-0.18,10,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,-1.48,0.17,0.94,0.5,0.47,1,2,-0.99,-1.38,-3.43,0.25,2,5,7,0
14711,1,3,199411.0,-0.4354,0.2765,33.6522,46.2302,0.9514,0.4013,0.1314,0.053,0.05,2.0,4.0,11.0,8.0,2.0,2.0,43.0,2.0,4.0,2.0,4.0,11.0,8.0,2.0,43.0,5.0,5.0,-0.0655,3,-0.0839,3,1.76,1.31,0.84,1.69,-0.94,0.1,-0.46,0.21,1.59,-2.29,11,8.0,1,1,0.77,1.11,1.14,1.48,1.28,1,1,-1.39,-0.25,0.23,1.36,0.43,4,3,-0.23,1.17,0.89,0.8,1,4,11,3
14714,2,8,199412.0,0.272,0.2207,43.6755,53.5737,0.9971,0.8581,0.5396,0.1105,0.0627,2.0,3.0,31.0,8.0,2.0,2.0,53.0,2.0,1.0,2.0,3.0,31.0,8.0,2.0,53.0,4.0,4.0,-0.3372,3,-0.431,2,0.0,-0.13,0.1,0.19,0.27,0.1,0.25,0.16,0.45,0.59,8,8.0,9,9,-0.03,0.2,0.3,-0.11,-0.13,9,9,0.01,0.17,0.16,-0.13,-0.13,2,3,0.32,-0.18,-1.38,0.0,1,4,12,0
14716,2,3,199410.0,-0.541,0.203,32.0299,45.1339,0.9287,0.3172,0.1062,0.0499,0.0492,3.0,4.0,29.0,5.0,0.0,0.0,0.0,3.0,7.0,3.0,4.0,29.0,5.0,0.0,0.0,3.0,3.0,0.4466,4,0.5755,5,0.6,1.31,-0.17,-0.18,-0.33,-1.5,-0.89,-0.67,-0.39,0.71,11,4.0,1,1,-0.33,0.43,-0.46,-0.02,-0.13,1,8,0.01,0.17,0.16,-0.13,-0.13,3,3,-0.31,-0.8,-0.08,0.74,4,4,10,19
14718,1,6,199502.0,-0.0302,0.2457,39.6933,50.4369,0.99,0.7169,0.3116,0.0742,0.055,1.0,2.0,41.0,8.0,2.0,2.0,49.0,2.0,1.0,1.0,2.0,41.0,8.0,2.0,49.0,9.0,1.0,-1.0657,1,-1.1673,1,-0.57,-0.93,0.1,-1.01,-0.33,-0.89,0.25,-0.67,-0.37,0.16,6,2.0,1,1,0.42,0.0,-1.09,-0.86,-1.12,3,2,-0.43,0.11,-0.09,-0.29,0.54,4,2,-0.31,-2.48,0.68,1.1,3,5,2,10
14720,2,3,199506.0,-1.1718,0.2429,23.9067,38.5851,0.5629,0.0763,0.0426,0.0406,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8166,1,-0.8006,1,0.0,-0.7,0.1,0.19,-0.97,-0.52,-0.05,0.16,-0.95,0.18,2,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.24,1.36,1.15,1.1,1,5,6,0
14724,1,6,199504.0,0.493,0.2469,46.414,55.8683,0.9988,0.9181,0.714,0.1612,0.0727,5.0,2.0,25.0,6.0,2.0,7.0,17.0,7.0,1.0,5.0,2.0,25.0,6.0,7.0,17.0,3.0,6.0,1.8929,5,1.7434,5,1.16,1.31,1.62,2.08,0.27,1.69,0.25,1.31,1.23,0.1,10,6.0,1,1,-0.51,-0.23,0.68,-1.61,-0.13,1,1,0.29,0.53,0.94,-0.01,1.19,2,2,1.09,-0.11,-0.08,-0.16,1,5,4,3
14736,2,6,199512.0,0.7227,0.2732,49.1997,58.2532,0.9996,0.9554,0.8528,0.2524,0.0897,4.0,2.0,25.0,8.0,2.0,2.0,47.0,4.0,1.0,4.0,2.0,25.0,8.0,2.0,47.0,6.0,4.0,0.3048,4,0.3111,4,-1.73,-0.13,0.1,0.19,-1.57,-0.89,-0.16,-0.67,0.21,0.23,8,8.0,3,2,-1.48,-0.3,-2.68,-0.62,-1.81,1,1,0.36,0.31,0.59,-0.01,0.9,4,3,-1.74,-0.81,-0.56,-0.82,1,5,12,5
14737,2,8,199412.0,0.1731,0.2649,42.4145,52.5468,0.9956,0.8207,0.4592,0.0955,0.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421,4,0.2447,4,0.03,-0.3,-1.0,-1.31,-0.33,0.1,-0.05,0.16,-0.29,-0.96,2,0.0,1,1,1.18,0.08,-0.66,0.74,-0.41,1,2,0.72,0.28,-0.51,-0.13,-0.13,2,4,-1.16,0.75,0.42,0.95,1,4,12,9
14739,1,6,199502.0,-0.9566,0.2428,26.3201,40.8201,0.7361,0.1184,0.054,0.0426,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1444,3,-0.1466,3,-0.57,0.04,-0.17,0.19,0.91,0.28,1.83,2.03,1.59,0.52,9,0.0,1,1,-0.03,0.36,-0.18,-0.11,-0.29,1,1,0.01,0.28,0.38,-0.29,0.68,1,2,0.04,0.03,-0.49,0.0,1,5,2,0
14741,2,8,199505.0,-1.0917,0.246,24.7655,39.417,0.6318,0.0893,0.0461,0.0413,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878,3,-0.2783,3,-1.73,0.5,-1.82,-0.54,0.27,0.1,-0.17,1.25,1.59,0.42,6,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.96,-0.22,-0.01,-0.13,0.22,1,4,-0.33,-0.18,-0.96,-1.11,1,5,5,1
14742,1,5,199508.0,-2.0038,0.4267,17.6753,29.9488,0.054,0.0199,0.0289,0.0373,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1845,1,-1.2023,1,-1.73,-0.36,-2.92,-2.11,-1.57,1.69,-0.46,-1.82,0.28,-0.48,2,0.0,3,2,-0.03,-0.93,0.65,1.2,-0.13,3,2,0.04,1.42,1.14,0.21,-0.1,3,1,-0.09,0.23,-0.08,0.33,1,5,8,0
14743,1,8,199509.0,0.9036,0.2521,51.3656,60.1303,0.9998,0.973,0.9213,0.36,0.1109,7.0,4.0,29.0,2.0,5.0,5.0,11.0,7.0,4.0,5.0,4.0,11.0,2.0,7.0,29.0,3.0,13.0,1.93,5,2.0906,5,0.6,0.9,1.62,0.47,2.15,1.69,1.83,2.03,0.7,1.39,10,10.0,1,1,-0.23,-0.99,0.74,-0.36,-0.13,1,2,0.02,-0.37,0.41,-0.7,0.69,4,2,-0.31,-1.6,0.26,-2.0,3,5,9,0
14746,1,8,199407.0,-0.4173,0.282,33.9316,46.4179,0.9546,0.4165,0.1364,0.0536,0.0501,1.0,2.0,53.0,4.0,2.0,1.0,53.0,1.0,1.0,1.0,2.0,53.0,4.0,1.0,53.0,10.0,1.0,-1.212,1,-1.3281,1,-0.57,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,0.06,-1.79,11,2.0,3,2,-0.47,-0.41,0.3,-0.23,-0.5,3,2,-0.87,-1.36,1.37,-1.33,-1.49,4,1,-0.66,0.52,1.15,0.67,1,4,7,1
14747,2,8,199507.0,0.6302,0.2349,48.0823,57.2921,0.9993,0.9428,0.8038,0.2099,0.0818,2.0,3.0,43.0,8.0,2.0,4.0,17.0,4.0,1.0,2.0,3.0,43.0,8.0,4.0,17.0,4.0,4.0,0.2899,4,0.296,4,0.6,-1.74,0.51,0.19,-0.33,-0.89,-0.91,-0.61,-0.59,0.16,11,11.0,3,2,-0.91,0.55,0.94,-0.23,-0.13,1,8,0.61,-0.75,-0.22,0.03,-0.33,4,1,-0.31,-0.8,-1.38,-1.11,8,5,7,2
14748,2,8,199507.0,-1.4936,0.3296,20.9102,35.2452,0.2858,0.043,0.034,0.0387,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7095,2,-0.7174,1,-1.73,-0.3,1.62,0.19,-0.33,-1.5,-1.63,-2.15,-1.28,1.01,4,0.0,1,1,-0.23,0.09,0.23,-1.45,0.62,1,1,-0.2,-0.49,-0.87,-0.13,-0.13,4,2,-0.31,-1.24,-0.49,-1.11,1,5,7,1
14750,1,8,199410.0,0.2376,0.2421,43.2409,53.217,0.9966,0.8459,0.5114,0.1048,0.0616,3.0,2.0,41.0,8.0,1.0,4.0,25.0,4.0,1.0,4.0,2.0,25.0,8.0,3.0,41.0,5.0,10.0,0.6593,5,0.7138,5,0.03,-0.3,-0.17,-1.01,0.31,0.1,-0.05,0.16,-0.64,-0.2,8,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.62,1.58,0.74,1.48,0.65,4,3,1.13,1.27,1.15,1.1,1,4,10,20
14755,1,8,199505.0,-1.5452,0.3207,20.4977,34.7089,0.2482,0.0395,0.0332,0.0385,0.0465,2.0,2.0,43.0,8.0,2.0,4.0,11.0,4.0,1.0,2.0,2.0,43.0,8.0,4.0,11.0,5.0,5.0,0.2124,4,0.1123,4,1.16,0.5,0.94,1.42,0.27,-0.89,1.42,0.56,-0.45,0.71,11,4.0,1,1,-0.53,-0.41,0.05,-0.23,-0.75,1,2,0.04,-0.58,-0.28,0.77,-0.13,2,2,-4.0,-0.52,-1.38,-1.11,1,5,5,3
14756,2,6,199505.0,0.2155,0.2562,42.9589,52.9871,0.9963,0.8376,0.4934,0.1014,0.0609,2.0,2.0,43.0,8.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,43.0,8.0,0.0,0.0,2.0,2.0,-0.7751,1,-0.8941,1,1.76,0.9,1.34,0.19,1.52,1.27,1.83,1.32,0.7,-1.02,8,8.0,1,1,0.22,-0.11,0.25,-0.23,-0.13,1,1,1.5,0.16,1.37,0.63,1.19,2,4,-0.7,-1.09,-1.38,0.2,1,5,5,2
14760,1,8,199411.0,1.3485,0.2283,56.6167,64.749,1.0,0.9926,0.9868,0.6951,0.2169,2.0,4.0,13.0,8.0,2.0,4.0,51.0,4.0,1.0,2.0,4.0,13.0,8.0,4.0,51.0,3.0,4.0,0.0301,3,0.0901,4,0.03,-0.7,0.1,-0.18,0.27,-0.47,0.25,-0.17,1.23,-0.32,11,6.0,1,8,-2.13,1.11,1.29,-0.23,1.65,1,1,1.32,-0.19,0.71,0.58,1.05,1,3,1.15,0.61,0.21,0.52,1,4,11,1
14761,1,5,199603.0,1.0635,0.2252,53.2661,61.7905,0.9999,0.9829,0.9572,0.478,0.1382,2.0,4.0,11.0,5.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,11.0,5.0,0.0,0.0,2.0,2.0,-0.3554,2,-0.4662,2,0.6,0.27,0.1,0.86,0.31,0.71,-1.33,-0.61,0.7,-1.93,8,6.0,1,1,-0.44,0.62,0.74,-0.62,-0.13,1,1,-0.28,-1.97,-1.63,-0.29,-0.13,2,4,-1.27,0.3,0.74,0.33,1,6,3,2
14764,2,8,199310.0,-1.9477,0.356,17.9437,30.5312,0.0661,0.0215,0.0292,0.0374,0.0463,2.0,2.0,53.0,8.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,11.0,8.0,2.0,53.0,5.0,2.0,-0.5392,2,-0.6108,2,0.03,-0.13,0.1,0.19,-0.33,0.1,0.25,0.16,-0.64,0.23,10,9.0,3,2,-1.21,0.27,-0.92,-0.57,-0.61,3,2,-0.29,0.53,-1.08,-0.77,0.05,4,3,0.31,0.73,1.15,0.4,1,3,10,0
14765,1,8,199503.0,0.9993,0.2428,52.5054,61.1246,0.9999,0.9794,0.9451,0.4288,0.1261,5.0,4.0,11.0,8.0,6.0,4.0,11.0,5.0,2.0,5.0,4.0,11.0,8.0,4.0,11.0,4.0,8.0,1.151,5,1.1681,5,1.19,0.04,1.21,0.49,2.15,1.27,1.83,0.55,1.59,1.01,10,10.0,2,8,0.94,0.55,1.29,-0.15,1.98,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,0.53,0.87,1.15,1.1,1,5,3,2
14767,1,3,199412.0,0.1909,0.2806,42.6447,52.7323,0.9959,0.828,0.4735,0.0979,0.0601,3.0,4.0,15.0,3.0,2.0,2.0,41.0,3.0,1.0,3.0,4.0,15.0,3.0,2.0,41.0,4.0,5.0,0.1033,4,0.0122,3,0.0,0.9,1.62,0.01,-0.33,0.1,0.25,-0.61,-0.92,-0.18,4,8.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,3,8,0.01,0.17,0.16,-0.13,-0.13,2,1,1.14,1.56,1.15,1.1,1,4,12,0
14768,1,3,199505.0,-1.4439,0.309,21.3252,35.7609,0.3246,0.0467,0.0349,0.039,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9981,1,-1.0084,1,-0.57,0.9,0.38,0.19,-0.33,0.1,0.25,0.16,1.0,0.23,2,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,4,-2.76,0.03,0.26,0.2,1,5,5,1
14770,1,8,199411.0,0.7821,0.2374,49.9124,58.869,0.9997,0.9621,0.8791,0.2841,0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362,4,0.311,4,0.6,0.9,0.55,1.23,-0.33,0.1,0.25,0.16,-0.39,-0.58,6,0.0,1,1,-1.05,-1.69,0.35,-1.52,0.53,3,2,0.36,0.31,0.59,-0.01,0.9,4,3,-1.74,-0.81,-0.56,-0.82,1,4,11,17
14776,1,8,199502.0,0.761,0.2491,49.6602,58.6509,0.9996,0.9599,0.8702,0.2725,0.0935,7.0,3.0,29.0,8.0,2.0,4.0,13.0,7.0,1.0,7.0,3.0,29.0,8.0,4.0,13.0,5.0,13.0,1.6587,5,1.5273,5,1.16,-0.3,0.55,0.96,-0.33,0.1,-1.33,-0.6,0.98,1.01,11,8.0,1,1,1.09,2.26,1.29,1.32,1.98,1,1,0.69,1.7,0.94,-0.13,0.31,2,1,-1.04,0.03,1.02,1.1,1,5,2,3
14778,1,3,199508.0,0.5349,0.318,46.9251,56.303,0.999,0.9265,0.7435,0.1744,0.0752,4.0,4.0,43.0,6.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,43.0,6.0,0.0,0.0,3.0,5.0,0.1301,4,0.0004,3,0.6,-0.3,-0.61,0.55,-0.33,-0.33,-0.89,0.16,-0.39,0.54,6,10.0,1,1,-0.37,0.77,-0.34,-0.02,-2.72,1,1,0.61,-1.45,-0.44,-0.13,1.71,2,3,-0.05,0.7,1.15,1.1,1,5,8,0
14780,1,6,199504.0,0.4141,0.228,45.4455,55.0494,0.9984,0.9,0.6546,0.1398,0.0686,2.0,4.0,41.0,3.0,1.0,2.0,41.0,2.0,1.0,2.0,4.0,41.0,2.0,2.0,41.0,3.0,5.0,-0.4654,2,-0.3933,2,1.16,1.31,1.34,1.71,0.27,1.27,1.42,0.61,1.34,-0.64,6,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,3,-0.31,-1.29,0.61,0.54,3,5,4,10
14782,2,8,199511.0,1.0452,0.2219,53.0501,61.6012,0.9999,0.982,0.9541,0.4638,0.1346,2.0,2.0,39.0,8.0,2.0,5.0,11.0,5.0,1.0,2.0,2.0,39.0,8.0,5.0,11.0,5.0,12.0,0.4615,4,0.3614,4,0.6,-1.33,0.1,-0.18,0.91,0.1,0.25,0.16,1.26,0.29,6,10.0,1,1,-0.03,0.14,-0.85,-0.51,-1.2,3,2,0.15,0.53,1.37,1.12,1.19,2,3,-0.36,-0.6,-0.9,0.74,1,5,11,2
14783,2,8,199503.0,0.5339,0.24,46.913,56.2927,0.999,0.9264,0.7428,0.1741,0.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,4,0.5389,5,0.6,-0.3,1.62,0.01,-0.94,-0.89,-0.16,-0.17,-0.04,0.23,10,0.0,1,1,1.09,-1.24,1.09,-1.03,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,2,1,-0.62,-0.8,-1.25,-0.34,1,5,3,4
14784,1,8,199410.0,0.6145,0.2595,47.8931,57.13,0.9993,0.9404,0.7946,0.2035,0.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1671,3,-0.1613,3,1.76,0.9,0.95,2.08,0.91,1.27,0.69,0.54,0.7,0.41,6,0.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,1,1,0.22,0.28,-1.26,-0.13,-1.29,4,3,-0.14,-0.8,-1.38,-0.76,1,4,10,3
14786,1,8,199412.0,1.6174,0.2164,59.7091,67.5409,1.0,0.9967,0.9959,0.8456,0.3397,4.0,2.0,15.0,8.0,2.0,5.0,11.0,5.0,1.0,4.0,2.0,15.0,8.0,5.0,11.0,7.0,11.0,1.3387,5,1.2131,5,1.16,-0.36,0.1,0.86,0.27,1.13,0.25,0.54,1.59,-0.7,10,10.0,3,2,0.58,1.44,0.3,1.48,-0.29,3,2,1.69,2.57,1.19,1.32,0.96,2,3,-0.82,-0.33,1.15,0.01,1,4,12,0
14787,2,8,199507.0,-0.942,0.1984,26.4959,40.9711,0.7462,0.1222,0.055,0.0428,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866,1,-0.9024,1,-0.57,0.9,-0.17,0.12,-0.33,-0.33,-0.46,-0.61,-0.39,1.01,6,0.0,1,8,-0.03,0.2,0.3,-0.11,-0.13,1,2,-0.07,-1.47,-0.01,-0.13,-0.1,3,2,-0.31,0.03,0.14,0.18,1,5,7,0
14791,2,6,199409.0,0.4485,0.2585,45.8689,55.4066,0.9986,0.9083,0.6811,0.1486,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176,4,0.2072,4,1.76,0.9,1.62,1.69,-0.94,1.69,0.25,0.15,0.34,1.01,8,0.0,1,2,1.19,0.43,1.29,-0.23,1.28,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.36,-0.72,0.39,-0.74,1,4,9,0
14792,2,6,199409.0,1.0505,0.236,53.113,61.6563,0.9999,0.9822,0.955,0.4679,0.1356,5.0,3.0,19.0,0.0,2.0,7.0,25.0,7.0,1.0,5.0,3.0,19.0,0.0,7.0,25.0,4.0,6.0,1.9265,5,1.9209,5,0.6,-0.3,0.1,0.57,-0.33,1.69,0.25,0.16,-1.41,-0.2,10,6.0,8,8,-0.03,0.2,0.3,-0.11,-0.13,8,8,0.01,0.17,0.16,-0.13,-0.13,1,1,-1.26,-3.23,-1.38,-1.11,1,4,9,5
14793,1,8,199409.0,0.4385,0.2394,45.7462,55.303,0.9985,0.906,0.6735,0.146,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7176,1,-0.7467,1,-1.16,-0.93,0.1,0.56,-0.97,-0.47,0.25,0.88,-0.39,-0.28,8,0.0,1,1,-2.73,0.6,-2.24,-0.57,-1.73,1,1,1.6,0.29,1.37,1.48,1.36,4,3,-0.53,-1.0,0.26,0.2,1,4,9,1
14794,1,8,199502.0,-0.603,0.2284,31.0964,44.4909,0.9115,0.2736,0.0943,0.0484,0.0489,2.0,4.0,13.0,0.0,2.0,2.0,53.0,2.0,1.0,2.0,4.0,13.0,0.0,2.0,53.0,4.0,5.0,-0.1629,3,-0.1826,3,-1.73,0.9,-1.0,-1.01,-0.97,0.1,1.83,0.15,0.78,-2.89,8,5.0,3,2,0.45,1.52,1.29,-0.77,1.98,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,0.1,-0.32,0.26,0.35,1,5,2,6
14795,2,8,199412.0,0.0467,0.2513,40.7481,51.2354,0.9927,0.7608,0.3636,0.081,0.0565,5.0,3.0,51.0,8.0,0.0,0.0,0.0,5.0,7.0,5.0,3.0,51.0,8.0,0.0,0.0,4.0,6.0,0.3676,4,0.2291,4,0.6,-0.7,0.1,-0.66,-0.33,0.1,-1.33,-0.28,-0.46,0.23,6,6.0,1,1,0.32,1.63,1.09,-0.34,1.53,1,1,-0.88,0.28,0.05,-0.13,1.92,2,1,1.59,0.03,0.26,0.2,1,4,12,0
14796,1,8,199403.0,-0.3579,0.265,34.8494,47.0353,0.9637,0.4673,0.1547,0.0557,0.0506,1.0,2.0,53.0,8.0,16.0,1.0,27.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,-0.9707,1,-1.0834,1,1.16,-1.1,-0.29,0.12,1.52,0.1,0.25,0.16,1.59,0.18,2,2.0,1,1,-1.73,-0.83,-0.92,-0.78,-0.99,8,8,0.01,0.17,0.16,-0.13,-0.13,4,3,-0.42,1.36,1.15,1.1,1,4,3,11
14800,1,6,199508.0,0.417,0.2265,45.4814,55.0797,0.9984,0.9007,0.6568,0.1405,0.0687,4.0,4.0,11.0,8.0,0.0,0.0,0.0,4.0,7.0,4.0,4.0,11.0,8.0,0.0,0.0,2.0,6.0,0.6261,5,0.6913,5,0.6,1.31,0.49,-1.68,-0.94,0.71,1.53,1.38,1.26,0.71,8,11.0,1,1,-0.03,-1.45,-0.81,-0.23,-1.65,1,1,-0.2,0.28,-0.4,-1.32,-0.13,1,4,-0.31,-0.05,-0.21,-1.66,8,5,8,1
